link	title	description	image_link	additional_image_link	product_type	price	id	condition	expiration_date	shipping_weight	brand	mpn	gtin	availability	google_product_category	gender	age_group	color	size	material	pattern	item_group_id	adwords_grouping	adwords_labels	excluded_destination
http://www.merz67.com/store/p/56-KEM-Arrow-Black-Gold-Bridge-Size-Regular-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM Arrow Black  Gold Bridge Size Regular Index Playing Cards 2 Decks	KEM, the name says it all. Professional card players and casinos have been using KEM plastic playing cards for decades, and they still do today! KEM playing cards are simply different. KEM cards are produced using a unique cellulose acetate material which accounts for why KEM cards last so long, feel softer, slide effortlessly across the table, and shuffle which such ease. KEM playing cards are a smart investment.	http://www.merz67.com/resize/images/bgri.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	20.6700	56	new	2014-09-12	0.8000 lb	Bicycle US Playing Card	73854200858	73854200858	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/59-KEM-Arrow-Black-Gold-Poker-Size-Jumbo-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM Arrow Black Gold Poker Size Jumbo Index Playing Cards 2 Decks 100%	2 new sealed deck of 100% plastic Jumbo index Poker size playing cards with case. US Playing card made these cards using KEM 100% Acetate- Cellulose. Etremely Durable  Guaranteed  Replacement Cards Available  Washable  Long Lasting  Easy To Shuffle  	http://www.merz67.com/resize/images/blpoj.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	23.1500	59	new	2014-09-12	0.7500 lb	Bicycle US Playing Card	844296089451	844296089451	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/61-KEM-Arrow-Black-Gold-Poker-Size-Regular-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM Arrow Black Gold Poker Size Regular  Index Playing Cards 2 Decks	2 new sealed deck of 100% plastic Regular index Poker size playing cards with case. US Playing card made these cards using KEM 100% Acetate- Cellulose.   Etremely Durable  Guaranteed  Replacement Cards Available  Washable  Long Lasting  Easy To Shuffle  	http://www.merz67.com/resize/images/blri.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	23.1500	61	new	2014-09-12	0.7500 lb	Bicycle US Playing Card	844296089468	844296089468	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/64-4-round-playing-card-holders.aspx?feed=Froogle	4 round playing card holders	Card Holders, when holding a handful of cards is difficult for little hands, these colorful card holders are the answer. Puts the fun into playing cards. Set of 4.Colorful plastic cardholders grip your cards firmly without bending the corners. Cards are easy to hold and last longer. Set of four colors including: Red, blue, yellow, and green.   Product Features   -2 and 1/2 inch diameter each   -Great for Kids 	http://www.merz67.com/resize/images/card1b.jpg?lr=t&bw=250		Casino and Playing Card Accessories > Card Holders	3.4500	64	new	2014-09-12	0.5000 lb	CHH Imports	704551027218	704551027218	in stock	Toys & Games > Games > Card Games 										
http://www.merz67.com/store/p/67-Round-4-Piece-Card-Holders-with-Black-Carrying-Storage-Case.aspx?feed=Froogle	Round 4 Piece Card Holders with Black Carrying Storage Case	Card Holders, when holding a handful of cards is difficult for little hands, these colorful card holders are the answer. Puts the fun into playing cards. Set of 4.Colorful plastic cardholders grip your cards firmly without bending the corners. Cards are easy to hold and last longer. Set of four colors including: Red, blue, yellow, and green.   Product Features   -4 Piece Round Card Holders   -Includes Black Storage Carrying Case   -Holders measure 2 inches   -Great for Kids 	http://www.merz67.com/resize/images/card2ab 001.jpg?lr=t&bw=250		Casino and Playing Card Accessories > Card Holders	4.9500	67	new	2014-09-12	0.7500 lb	CHH Imports	704551402770	704551402770	in stock	Toys & Games > Games > Card Games 										
http://www.merz67.com/store/p/69-Triangle-Playing-Card-Holders-Set-of-4.aspx?feed=Froogle	Triangle Playing Card Holders Set of 4	Do you or someone you know, love playing cards, but have difficulty holding the cards do to arthritis. This will make playing enjoyable again. A great gift for mom, dad or grandparents. The Handy Playing Card Holders is a set of four different colored individual card holders. These handy holders have a small spring that easily keeps your cards in place. Handy for hands of any age!   Product Features   -Holds up to 13 cards   -4 different colors   -Place on table top or hand held   -Colorful, Durable Plastic 	http://www.merz67.com/resize/images/cardt1.jpg?lr=t&bw=250		Casino and Playing Card Accessories > Card Holders	3.4500	69	new	2014-09-12	0.7500 lb	CHH Imports	704551027119	704551027119	in stock	Toys & Games > Games > Card Games 										
http://www.merz67.com/store/p/70-KEM-Orange-Blue-Paisley-Bridge-Size-Regular-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM Orange Blue Paisley Bridge Size Regular Index Playing Cards 2	2 new sealed deck of 100% plastic bridge playing cards with case. US Playing card made these cards using KEM 100% Acetate- Cellulose. Etremely Durable Guaranteed Replacement Cards Available Washable Long Lasting Easy To Shuffle	http://www.merz67.com/resize/images/pbri.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	23.6700	70	new	2014-09-12	0.6900 lb	Bicycle US Playing Card	41187039438	41187039438	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/72-KEM-Orange-Blue-Paisley-Bridge-Size-Jumbo-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM Orange Blue Paisley  Bridge Size Jumbo Index Playing Cards 2 Decks	2 new sealed deck of 100% plastic bridge playing cards with case. US Playing card made these cards using KEM 100% Acetate- Cellulose. Etremely Durable Guaranteed Replacement Cards Available Washable Long Lasting Easy To Shuffle	http://www.merz67.com/resize/images/2a_2.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	23.6700	72	new	2014-09-12	0.7000 lb	Bicycle US Playing Card	73854300060	73854300060	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/74-KEM-WPT-Black-Silver-Poker-Size-Regular-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM WPT Black Silver Poker Size Regular Index Playing Cards 2 Decks	2 Deck Set - KEM WPT (World Poker Tour) 100% Plastic Poker Playing Card  REGULAR Index - Wide Poker Size (2 x 3)  Only Genuine KEM Cards are made of 100% cellulose acetate - a strong, tough, yet flexible plastic.  They are longer lasting than any other plastic playing card available.  These cards shuffle extremely well and yet are virtually impossible to mark or dent.      	http://www.merz67.com/resize/images/wptbsri.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	25.3500	74	new	2014-09-12	0.7500 lb	Bicycle US Playing Card	73854014578	73854014578	out of stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/79-Bicycle-Desert-Shield-Ace-of-Spades-808-Playing-Cards.aspx?feed=Froogle	Bicycle Desert Shield Ace of Spades 808 Playing Cards	  One Sealed Deck of 808 Desert Shield Playing cards.  &nbsp;  These are rare out of Print Cards  &nbsp;  The front of the box has a picture of the ace of spade and the text Bicycle &shy; 808 &shy; The U.S. Playing Card Co. &shy; CINCINNATI, U.S.A. &shy; DESERT SHIELD.   &nbsp;  The box has an ace of spades stamp at the top holding it closed. The word BICYCLE appears around the top of the box in red.  &nbsp;  The death cards made an appearance again during Desert Storm. Because the entire war was over in 100 hours there was no point in using them on the enemy. Instead, they were made up as calling cards and personal mementos of the units involved in the war. United States Playing Card has been making cards for the military for nearly a century. Remember those Vietnam-era images of soldiers tucking the Ace of Spades in their helmets? U.S. Playing Card made entire decks of the aces because they were believed to inspire fear among enemy fighters. Similar decks were reissued in Operation Desert Shield, but more as a tradition than as a psy-ops weapon. This is a standard Bicycle ace of spades produced by the company and shipped to the troops about to take part in the Persian Gulf War. It looks exactly like a standard playing card, except at the lower center they have printed the words Desert Shield. Desert Shield was the name of the operation during the defensive phase of the war when the Coalition was building up its forces in Saudi Arabia. The operation was changed to Desert Storm when the Coalition went on the offensive. During the Vietnam War, the U.S. Playing Card Company produced entire decks of the Ace of Spades for combat troops in Vietnam. They were sent free of charge in a box called Secret Weapon. Those decks were not marked Vietnam since this was never done before. During Operation Desert Shield, however, Bicycle again produced the decks in new packaging and typeface to distinguish the Vietnam and Desert Shield decks. The Desert Shield decks are clearly marked Desert Shield. Again, these decks were supplied to U.S. troops free of charge.  &nbsp;    &nbsp;      	http://www.merz67.com/resize/images/bicycle desert shield ace spades b.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	13.4500	79	new	2014-09-12	0.2500 lb	Bicycle US Playing Card	705105872858	705105872858	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/81-Bicycle-Election-Back-Republican-Playing-Cards.aspx?feed=Froogle	Bicycle Election Back Republican Playing Cards	55 Custom Playing Cards   Great collectible Item   2008 Election Special Edition - A must have!   Made by US Playing Cards - Bicycle-Bee-Kem Manufacturers   High Quality Plastic Coated     These 2008 Republican Election Edition Playing Cards are limited release. The Aces feature an Elephant riding a bicycle. The Kings feature George Washington. The Queens feature Betsy Ross and the Jacks feature Abraham Lincoln. The card backs are red and feature Elephants riding bicycles. These are a limited edition release so don't miss out! These are Poker size cards and come in regular index only.	http://www.merz67.com/resize/images/bicycle election republican b.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	2.6500	81	new	2014-09-12	0.2500 lb	Bicycle US Playing Card	73854014714	73854014714	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/82-Election-Back-Democrat-Playing-Cards-Bicycle-1-Deck.aspx?feed=Froogle	Election Back Democrat Playing Cards Bicycle 1 Deck	55 Custom Playing Cards   Great collectible Item   2008 Election Special Edition - A must have!   Made by US Playing Cards - Bicycle-Bee-Kem Manufacturers   High Quality Plastic Coated       These 2008 Democrat Election Edition Playing Cards are limited release. The Aces feature a Donkey riding a bicycle. The Kings feature George Washington. The Queens feature Betsy Ross and the Jacks feature Abraham Lincoln. The card backs are Blue and feature Donkeys riding bicycles. These are a limited edition release so don't miss out!! These are Poker size cards and come in regular index only.	http://www.merz67.com/resize/images/bicycle election democrat b.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	2.6500	82	new	2014-09-12	0.2500 lb	Bicycle US Playing Card	73854014721	73854014721	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/89-KEM-Arrow-Green-Brown-Bridge-Size-Regular-Index-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM Arrow Green  Brown Bridge Size Regular Index Playing Cards 2 Decks	2 new sealed deck of 100% plastic Regular index bridge playing cards with case. US Playing card made these cards using KEM 100% Acetate- Cellulose.   Etremely Durable  Guaranteed  Replacement Cards Available  Washable  Long Lasting  Easy To Shuffle	http://www.merz67.com/resize/images/gbri.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	20.6700	89	new	2014-09-12	0.6900 lb	Bicycle US Playing Card	73854016237	73854016237	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/90-KEM-WPT-World-Poker-Tour-Playing-Cards-2-Decks-100-Plastic.aspx?feed=Froogle	KEM WPT World Poker Tour Playing Cards 2 Decks 100% Plastic 	Decks 100% Plastic Playing Cards.	http://www.merz67.com/resize/images/pwt.jpg?lr=t&bw=250		Bicycle Playing Cards > KEM Cards	25.3500	90	new	2014-09-12	0.7500 lb	Bicycle US Playing Card	073854090022	073854090022	out of stock	Toys & Games > Games > Card Games > Traditional Playing Cards										
http://www.merz67.com/store/p/93-Blackjack-and-Craps-Double-Sided-Layout-36-by-72.aspx?feed=Froogle	Blackjack and Craps Double Sided Layout 36&quot; by 72&quot;	This BlackJack/Roulette Double-Sided layout Felt is New. It measures 36 by 72 and is perfect for home use for the popular casino game of BlackJack or Roulette.   Product Features  -Casino Style   -Green Felt   -Three feet by six feet   	http://www.merz67.com/resize/images/blackjack1.jpg?lr=t&bw=250		Casino and Playing Card Accessories > Dealer Shufflers, Shoes, & Stuff	8.9500	93	new	2014-09-12	2.0000 lb	CHH Imports	704551070511	704551070511	in stock	Toys & Games > Games > Card Games 										
http://www.merz67.com/store/p/96-Bicycle-Dice-set-of-5-Die.aspx?feed=Froogle	Bicycle Dice set of 5 Die	Bicycle Dice Pack of 5	http://www.merz67.com/resize/images/Dice/Bicycle 5 dice set.jpg?lr=t&bw=250		Casino and Playing Card Accessories > Dealer Shufflers, Shoes, & Stuff	1.0000	96	new	2014-09-12	0.2000 lb	Bicycle US Playing Card	194105489157	194105489157	in stock	Toys & Games > Games > Card Games 										
http://www.merz67.com/store/p/106-5pcs-Poker-Size-Cut-Cards-Fit-Kem-Copag-Wide-Cards.aspx?feed=Froogle	5pcs Poker Size Cut Cards, Fit Kem & Copag Wide Cards	Comes with one of each of these five different colors; green, red, yellow, blue, or black. These cut cards are poker size (3 1/2 x 2 1/2) and are professional grade.         Cut cards are often used to mark the shuffle point in a Blackjack Dealer shoe or to hide the bottom card in the deck while playing poker.         Tip: When performing the final cut just before dealing, place the cut portion of the deck onto a cut card. This instantly hides the bottom card and removes any confusion as to which part of the deck was cut.   	http://www.merz67.com/resize/images/cut1.jpg?lr=t&bw=250		Casino and Playing Card Accessories > Dealer Shufflers, Shoes, & Stuff	1.7000	106	new	2014-09-12	0.2000 lb	Bicycle US Playing Card	858399672359	858399672359	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/123-2-Decks-Bicycle-Red-Blue-Pinochle-Playing-Cards-Jumbo-Index.aspx?feed=Froogle	2 Decks Bicycle Red Blue Pinochle Playing Cards Jumbo Index	2 Decks Bicycle Brand Pinochle Playing Cards. These Unique decks are made up of 48 cards in four suits, ace through nine, with two of each card in a suit. These cards are standard size, Jumbo index. FOR PINOCHLE ONLY!! -------------------------------------------------------------------------------- 	http://www.merz67.com/resize/images/bicycle cards/pinj1.jpg?lr=t&bw=250		Games, Jokes, & Magic!! > Euchre, Cribbage, Pinochle & others	5.0500	123	new	2014-09-12	0.5000 lb	Bicycle US Playing Card	73854000441	73854000441	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/124-2-Decks-Bicycle-Red-Blue-Pinochle-Playing-Cards-Regular-Index.aspx?feed=Froogle	2 Decks Bicycle Red Blue Pinochle Playing Cards Regular Index	2 Decks Bicycle Brand Pinochle Playing Cards. These Unique decks are made up of 48 cards in four suits, ace through nine, with two of each card in a suit. These cards are standard size, regular index. FOR PINOCHLE ONLY!! 	http://www.merz67.com/resize/images/bicycle cards/pin2.jpg?lr=t&bw=250		Games, Jokes, & Magic!! > Euchre, Cribbage, Pinochle & others	5.0500	124	new	2014-09-12	0.5000 lb	Bicycle US Playing Card	73854000489	73854000489	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/150-Bicycle-3-Deck-Lot-of-Playing-Cards-Red-Black-Blue.aspx?feed=Froogle	Bicycle 3 Deck Lot of Playing Cards Red, Black & Blue	Product Features  -3 deck set new sealed from Bicycle   -You get the Normal Red &amp; Blue Deck plus the Exclusive Black Deck   	http://www.merz67.com/resize/images/bicycle cards/RBB1.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	11.6500	150	new	2014-09-12	0.7500 lb	Bicycle US Playing Card	73854008089	73854008089	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/161-Bicycle-2-Deck-Faded-Red-Blue-Magic-Playing-Cards.aspx?feed=Froogle	Bicycle 2 Deck Faded Red Blue Magic Playing Cards	The most desired deck on the planet is the Bicycle 808 Rider Back - Red and Blue Decks. Our new Faded Rider Backs takes this desired design for both the tuckcase and backs and fades them to create a natural looking fade. We didn't junk it up or deviate from the classic 808 design like other designs that have fallen short. These decks look amazing! The court cards...Amazing! The faded Joker offers a brilliant unique look. We have included the 3 gaffed cards needed to perform Million Dollar Monte as an added bonus!   Product Features  -You recieve 2 decks 1 red 1 blue new Faded Bicycle Playing Cards   -Poker size Great any standard 52 card game   -3.5 x 2.5 included Gaff cards for million dollar monte   	http://www.merz67.com/resize/images/bicycle cards/faded1.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	13.4000	161	new	2014-09-12	0.5000 lb	Bicycle US Playing Card	714447006586	714447006586	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/170-2-Decks-Coke-Coca-cola-Language-Playing-Cards-Koka-kola.aspx?feed=Froogle	2 Decks Coke Coca-cola Language Playing Cards Koka-kola	Product Features  -2 Decks Poker size Coke Coca-Cola language Playing Cards   -Regular Index, Poker Size   -Comes in Convienent storage Box   -Cards Feature Coke Written in different languages From Around the World   	http://www.merz67.com/resize/images/bicycle cards/simg_t_t40cocacolacardswbjpg110.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	5.3500	170	new	2014-09-12	0.6000 lb	Bicycle US Playing Card	73854012758	73854012758	out of stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/176-2-Decks-Bicycle-Coca-Cola-Coke-Sparkle-Bubble-Playing-Cards.aspx?feed=Froogle	2 Decks Bicycle Coca-Cola Coke Sparkle Bubble Playing Cards	Product Features  -2 Decks Coca-Cola Coke Playing Cards   -One Deck features a Coke Bottle   -One Deck features Coke Bottle Caps   -Poker Size Regular Index	http://www.merz67.com/resize/images/bicycle cards/cokespark.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	4.4500	176	new	2014-09-12	0.5000 lb	Bicycle US Playing Card	73854011676	73854011676	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/181-Bicycle-The-Green-Deck-Magic-Playing-Cards.aspx?feed=Froogle	Bicycle &quot;The Green Deck&quot; Magic Playing Cards	Product Description  Magic Makers is proud to bring to the market for the first time ever full bleed green faces with green bicycle back cards. This deck has white and red pips. Special Gaff Cards include a blank faced card, and a double blank faced card, and a double backed card as well as a green poker card.	http://www.merz67.com/resize/images/bicycle cards/MM_green_deck.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	6.9300	181	new	2014-09-12	0.2500 lb	Magic Makers Inc.	714447964398	714447964398	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
http://www.merz67.com/store/p/182-Bicycle-The-Red-Deck-Magic-Playing-Cards.aspx?feed=Froogle	Bicycle &quot;The Red Deck&quot; Magic Playing Cards	One new sealed magic deck of Bicycle playing cards. This is a regular 52 card deck with 4 Gaff Cards.    This Red Hot faced poker deck soars across your spectator's eyes with full color court cards sporting black and white pips! Beyond the 52 standard cards, this deck holds 4 bonus magic cards sure to take your card work to the highest levels of illusion.     Bonus Effects Supported With Extra Cards:   The King Card Trick   A Red Joker Trick    The Red Deck Becomes Blank   And More!     4 Gaff Cards Included!!!    	http://www.merz67.com/resize/images/bicycle cards/MM_red_deck.jpg?lr=t&bw=250		Bicycle Playing Cards > Bicycle Playing Cards	6.9300	182	new	2014-09-12	0.2500 lb	Magic Makers Inc.	714447566950	714447566950	in stock	Toys & Games > Games > Card Games > Traditional Playing Cards 										
